,league,gamelength,result,k,d,a,fb,kpm,okpm,ckpm,fd,fdtime,teamdragkills,oppdragkills,elementals,oppelementals,firedrakes,waterdrakes,earthdrakes,airdrakes,elders,oppelders,herald,heraldtime,ft,fttime,firstmidouter,firsttothreetowers,teambaronkills,oppbaronkills,dmgtochamps,dmgtochampsperminute,wards,wpm,wardkills,wcpm,totalgold,earnedgpm,goldspent,gspd,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,oppgoldat10,gdat10,goldat15,oppgoldat15,gdat15,xpat10,oppxpat10,xpdat10,csat10,oppcsat10,csdat10,csat15,oppcsat15,csdat15
1280,CBLoL,31.41666667,1,25,14,46,1,0.7957559681999999,0.4456233422,1.24137931,1,8.793716667,4,0,4.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,12.22813333,1.0,16.39303333,1.0,1,1.0,0.0,89847.0,2859.851459,90.0,2.864721485,39.0,1.24137931,65425.0,1426.6313,60283.0,0.0886632943,115.0,8.0,33.67639257,16151.0,15818.0,333.0,26507.0,25163.0,1344.0,19437.0,19296.0,141.0,298.0,314.0,-16.0,458.0,452.0,6.0
1281,CBLoL,31.41666667,0,14,25,30,0,0.4456233422,0.7957559681999999,1.24137931,0,8.793716667,0,4,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.22813333,0.0,16.39303333,0.0,0,0.0,1.0,66725.0,2123.872679,86.0,2.737400531,26.0,0.8275862069,55556.0,1112.498674,55165.0,-0.0886632943,134.0,9.0,31.44827586,15818.0,16151.0,-333.0,25163.0,26507.0,-1344.0,19296.0,19437.0,-141.0,314.0,298.0,16.0,452.0,458.0,-6.0
1282,CBLoL,26.85,1,17,4,38,0,0.6331471136,0.1489757914,0.782122905,1,8.2806,3,1,3.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,13.5082,1.0,14.08971667,1.0,1,1.0,0.0,53891.0,2007.1135940000001,105.0,3.910614525,41.0,1.5270018619999999,54491.0,1366.1378029999998,48980.0,0.14558715630000002,101.0,27.0,36.61080074,16220.0,15862.0,358.0,26463.0,24920.0,1543.0,18579.0,18760.0,-181.0,316.0,305.0,11.0,523.0,517.0,6.0
1283,CBLoL,26.85,0,4,17,3,1,0.1489757914,0.6331471136,0.782122905,0,8.2806,1,3,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.5082,0.0,14.08971667,0.0,0,0.0,1.0,31725.0,1181.5642460000001,100.0,3.7243947860000004,42.0,1.56424581,43162.0,944.2011173000001,42333.0,-0.14558715630000002,119.0,1.0,34.63687151,15862.0,16220.0,-358.0,24920.0,26463.0,-1543.0,18760.0,18579.0,181.0,305.0,316.0,-11.0,517.0,523.0,-6.0
1284,CBLoL,30.46666667,1,14,5,32,1,0.4595185996,0.1641137856,0.6236323851,0,7.721366667000001,2,2,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,10.84143333,1.0,11.25986667,1.0,1,1.0,0.0,50382.0,1653.6761490000001,116.0,3.807439825,53.0,1.7396061269999998,57525.0,1230.899344,50900.0,0.06463650837,139.0,6.0,32.00218818,16953.0,15300.0,1653.0,26718.0,23615.0,3103.0,19046.0,18895.0,151.0,305.0,319.0,-14.0,467.0,515.0,-48.0
1285,CBLoL,30.46666667,0,5,14,12,0,0.1641137856,0.4595185996,0.6236323851,1,7.721366667000001,2,2,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10.84143333,0.0,11.25986667,0.0,0,0.0,1.0,59959.0,1968.019694,110.0,3.610503282,42.0,1.3785557990000001,48750.0,942.8796499,47713.0,-0.06463650837,157.0,12.0,33.01969365,15300.0,16953.0,-1653.0,23615.0,26718.0,-3103.0,18895.0,19046.0,-151.0,319.0,305.0,14.0,515.0,467.0,48.0
1286,CBLoL,26.26666667,1,18,1,49,1,0.6852791878,0.03807106599,0.7233502538,0,7.777416667000001,2,2,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,12.40561667,1.0,14.27768333,1.0,1,1.0,0.0,52665.0,2005.0126899999998,104.0,3.9593908630000003,36.0,1.370558376,53057.0,1355.4746189999998,44668.0,0.1590477917,116.0,0.0,33.31218274,15600.0,14327.0,1273.0,26482.0,23044.0,3438.0,19623.0,17950.0,1673.0,324.0,316.0,8.0,527.0,521.0,6.0
1287,CBLoL,26.26666667,0,1,18,2,0,0.03807106599,0.6852791878,0.7233502538,1,7.777416667000001,2,2,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,12.40561667,0.0,14.27768333,0.0,0,0.0,1.0,24208.0,921.6243655,83.0,3.159898477,29.0,1.104060914,39296.0,831.5786802,38087.0,-0.1590477917,124.0,4.0,32.39847716,14327.0,15600.0,-1273.0,23044.0,26482.0,-3438.0,17950.0,19623.0,-1673.0,316.0,324.0,-8.0,521.0,527.0,-6.0
1288,LEC,26.1,1,14,3,34,1,0.5363984674,0.11494252869999999,0.6513409962,1,9.714083333,3,0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,11.99586667,0.0,15.470999999999998,1.0,1,1.0,0.0,38347.0,1469.233716,91.0,3.486590038,31.0,1.187739464,51365.0,1303.210728,42243.0,0.0959587189,106.0,12.0,33.44827586,15290.0,14751.0,539.0,26174.0,23375.0,2799.0,18708.0,17935.0,773.0,308.0,312.0,-4.0,498.0,487.0,11.0
1289,LEC,26.1,0,3,14,5,0,0.11494252869999999,0.5363984674,0.6513409962,0,9.714083333,0,3,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.99586667,1.0,15.470999999999998,0.0,0,0.0,1.0,26854.0,1028.888889,76.0,2.911877395,30.0,1.1494252870000001,41124.0,910.835249,38375.0,-0.0959587189,112.0,8.0,32.72030651,14751.0,15290.0,-539.0,23375.0,26174.0,-2799.0,17935.0,18708.0,-773.0,312.0,308.0,4.0,487.0,498.0,-11.0
1290,LEC,34.03333333,0,7,16,19,0,0.2056807052,0.4701273262,0.6758080313,0,8.586716667000001,0,5,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.49991667,0.0,11.65703333,0.0,0,0.0,1.0,53559.0,1573.721841,107.0,3.143976494,45.0,1.322233105,53849.0,929.7531832000001,53550.0,-0.1099444101,135.0,4.0,31.58667973,13706.0,17664.0,-3958.0,21013.0,26551.0,-5538.0,17362.0,19275.0,-1913.0,292.0,330.0,-38.0,460.0,532.0,-72.0
1291,LEC,34.03333333,1,16,7,40,1,0.4701273262,0.2056807052,0.6758080313,1,8.586716667000001,5,0,5.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,11.49991667,1.0,11.65703333,1.0,1,1.0,0.0,81435.0,2392.801175,131.0,3.849167483,44.0,1.292850147,65918.0,1284.376102,59780.0,0.1099444101,151.0,29.0,35.87659158,17664.0,13706.0,3958.0,26551.0,21013.0,5538.0,19275.0,17362.0,1913.0,330.0,292.0,38.0,532.0,460.0,72.0
1292,LEC,43.13333333,0,11,23,30,0,0.2550231839,0.5332302937,0.7882534776000001,1,14.11325,3,2,3.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,13.50773333,1.0,13.63503333,1.0,1,0.0,1.0,92756.0,2150.448223,150.0,3.4775888719999997,53.0,1.228748068,71678.0,1017.829985,68008.0,-0.08364740442,187.0,13.0,28.28438949,15893.0,15408.0,485.0,24113.0,24273.0,-160.0,18957.0,18883.0,74.0,328.0,320.0,8.0,503.0,515.0,-12.0
1293,LEC,43.13333333,1,23,11,49,1,0.5332302937,0.2550231839,0.7882534776000001,0,14.11325,2,3,1.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,13.50773333,0.0,13.63503333,0.0,0,1.0,0.0,80228.0,1860.0,158.0,3.663060278,70.0,1.6228748069999999,79335.0,1195.3493039999998,73945.0,0.08364740442,180.0,7.0,30.60278207,15408.0,15893.0,-485.0,24273.0,24113.0,160.0,18883.0,18957.0,-74.0,320.0,328.0,-8.0,515.0,503.0,12.0
1294,LEC,38.26666667,0,13,21,13,0,0.33972125439999995,0.5487804878,0.8885017422,0,11.52498333,2,3,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,11.96033333,1.0,13.44905,1.0,1,1.0,0.0,61423.0,1605.130662,134.0,3.50174216,60.0,1.567944251,68306.0,1136.9895470000001,65125.0,0.03901125566,144.0,48.0,32.09059233,14893.0,14559.0,334.0,24913.0,23790.0,1123.0,18341.0,18404.0,-63.0,330.0,323.0,7.0,521.0,500.0,21.0
1295,LEC,38.26666667,1,21,13,47,1,0.5487804878,0.33972125439999995,0.8885017422,1,11.52498333,3,2,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,11.96033333,0.0,13.44905,0.0,0,0.0,1.0,94229.0,2462.430314,133.0,3.4756097560000003,45.0,1.175958188,69574.0,1170.125436,62633.0,-0.03901125566,154.0,8.0,31.56794425,14559.0,14893.0,-334.0,23790.0,24913.0,-1123.0,18404.0,18341.0,63.0,323.0,330.0,-7.0,500.0,521.0,-21.0
1296,LCK,34.03333333,1,10,0,20,1,0.2938295788,0.0,0.2938295788,1,10.8471,4,0,4.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,13.41446667,0.0,14.28066667,1.0,1,0.0,0.0,58180.0,1709.50049,178.0,5.230166503,80.0,2.350636631,66249.0,1294.1018609999999,58558.0,0.06493701128,160.0,16.0,39.52007835,16170.0,15353.0,817.0,25819.0,24438.0,1381.0,19388.0,19011.0,377.0,349.0,355.0,-6.0,550.0,568.0,-18.0
1297,LCK,34.03333333,0,0,10,0,0,0.0,0.2938295788,0.2938295788,0,10.8471,0,4,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.41446667,1.0,14.28066667,0.0,0,0.0,0.0,27303.0,802.2428991,138.0,4.054848188,74.0,2.1743388830000003,55753.0,985.6983349999999,54875.0,-0.06493701128,160.0,5.0,38.96180215,15353.0,16170.0,-817.0,24438.0,25819.0,-1381.0,19011.0,19388.0,-377.0,355.0,349.0,6.0,568.0,550.0,18.0
1298,LCK,33.25,1,8,2,18,1,0.24060150379999998,0.060150375939999993,0.3007518797,0,8.465483333,3,2,3.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,17.91258333,0.0,16.90166667,0.0,0,2.0,0.0,51856.0,1559.578947,124.0,3.729323308,71.0,2.1353383459999997,67808.0,1385.8947369999999,60116.0,0.1028955216,163.0,4.0,40.33082707,15061.0,15032.0,29.0,23659.0,23356.0,303.0,18814.0,18978.0,-164.0,325.0,344.0,-19.0,530.0,555.0,-25.0
1299,LCK,33.25,0,2,8,3,0,0.060150375939999993,0.24060150379999998,0.3007518797,1,8.465483333,2,3,2.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,17.91258333,1.0,16.90166667,1.0,1,0.0,2.0,49159.0,1478.466165,146.0,4.390977444,62.0,1.864661654,58904.0,1118.1052630000001,54233.0,-0.1028955216,161.0,2.0,39.93984962,15032.0,15061.0,-29.0,23356.0,23659.0,-303.0,18978.0,18814.0,164.0,344.0,325.0,19.0,555.0,530.0,25.0
1300,LCK,34.75,0,4,12,11,0,0.1151079137,0.345323741,0.46043165469999997,0,8.00725,0,5,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.96861667,0.0,12.91356667,0.0,0,0.0,1.0,43004.0,1237.52518,135.0,3.8848920860000002,71.0,2.043165468,58058.0,1019.079137,56275.0,-0.08441834737,158.0,0.0,36.14388489,15953.0,17124.0,-1171.0,24184.0,27101.0,-2917.0,17693.0,19291.0,-1598.0,319.0,329.0,-10.0,515.0,548.0,-33.0
1301,LCK,34.75,1,12,4,25,1,0.345323741,0.1151079137,0.46043165469999997,1,8.00725,5,0,5.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,13.96861667,1.0,12.91356667,1.0,1,1.0,0.0,62377.0,1795.0215829999997,169.0,4.863309353,71.0,2.043165468,69588.0,1350.877698,61235.0,0.08441834737,155.0,20.0,39.3381295,17124.0,15953.0,1171.0,27101.0,24184.0,2917.0,19291.0,17693.0,1598.0,329.0,319.0,10.0,548.0,515.0,33.0
1302,LCK,28.88333333,1,21,4,48,1,0.7270628967,0.1384881708,0.8655510675,1,10.69648333,3,0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,14.24021667,1.0,17.24378333,1.0,1,1.0,0.0,61132.0,2116.514714,157.0,5.435660704,53.0,1.8349682630000002,59402.0,1396.909406,52875.0,0.1934145709,125.0,20.0,33.79111368,15898.0,15165.0,733.0,26130.0,22680.0,3450.0,18868.0,18771.0,97.0,338.0,354.0,-16.0,523.0,530.0,-7.0
1303,LCK,28.88333333,0,4,21,8,0,0.1384881708,0.7270628967,0.8655510675,0,10.69648333,0,3,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.24021667,0.0,17.24378333,0.0,0,0.0,1.0,38197.0,1322.458165,116.0,4.016156953,68.0,2.354298904,44488.0,880.5562607999999,43550.0,-0.1934145709,111.0,0.0,32.99480669,15165.0,15898.0,-733.0,22680.0,26130.0,-3450.0,18771.0,18868.0,-97.0,354.0,338.0,16.0,530.0,523.0,7.0
1304,LEC,27.65,1,25,10,54,1,0.904159132,0.3616636528,1.265822785,0,9.547533332999999,2,1,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,15.95243333,0.0,15.91718333,0.0,1,0.0,0.0,82498.0,2983.652803,92.0,3.3273056060000004,37.0,1.338155515,58167.0,1441.851718,54566.0,0.19435787100000002,107.0,4.0,30.84990958,17139.0,15865.0,1274.0,28295.0,24692.0,3603.0,18150.0,18121.0,29.0,270.0,310.0,-40.0,477.0,483.0,-6.0
1305,LEC,27.65,0,10,25,16,0,0.3616636528,0.904159132,1.265822785,1,9.547533332999999,1,2,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,15.95243333,1.0,15.91718333,1.0,0,0.0,0.0,47895.0,1732.1880649999998,83.0,3.001808318,30.0,1.084990958,45842.0,996.1012658,44900.0,-0.19435787100000002,106.0,7.0,31.17540687,15865.0,17139.0,-1274.0,24692.0,28295.0,-3603.0,18121.0,18150.0,-29.0,310.0,270.0,40.0,483.0,477.0,6.0
1306,LEC,30.66666667,1,17,13,38,1,0.5543478261,0.42391304350000003,0.9782608695999999,1,12.09255,3,0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,14.37643333,1.0,12.96521667,0.0,0,1.0,0.0,65465.0,2134.7282609999997,105.0,3.423913043,39.0,1.27173913,59770.0,1292.086957,51828.0,-0.0163998737,89.0,3.0,27.52173913,15615.0,15206.0,409.0,26304.0,24699.0,1605.0,17505.0,17446.0,59.0,271.0,296.0,-25.0,448.0,481.0,-33.0
1307,LEC,30.66666667,0,13,17,29,0,0.42391304350000003,0.5543478261,0.9782608695999999,0,12.09255,0,3,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.37643333,0.0,12.96521667,1.0,1,0.0,1.0,53647.0,1749.358696,102.0,3.326086957,52.0,1.6956521740000001,53518.0,1088.217391,52685.0,0.0163998737,122.0,24.0,32.11956522,15206.0,15615.0,-409.0,24699.0,26304.0,-1605.0,17446.0,17505.0,-59.0,296.0,271.0,25.0,481.0,448.0,33.0
1308,LEC,39.9,1,28,22,57,0,0.701754386,0.5513784461,1.253132832,0,6.84885,1,4,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.10081667,0.0,12.44698333,0.0,0,1.0,1.0,99983.0,2505.839599,172.0,4.3107769419999995,70.0,1.754385965,77604.0,1298.426065,70240.0,-0.006386149152,151.0,24.0,29.14786967,15571.0,17005.0,-1434.0,26673.0,29068.0,-2395.0,17800.0,18089.0,-289.0,270.0,297.0,-27.0,419.0,474.0,-55.0
1309,LEC,39.9,0,22,28,34,1,0.5513784461,0.701754386,1.253132832,1,6.84885,4,1,4.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,18.10081667,1.0,12.44698333,1.0,1,1.0,1.0,94984.0,2380.551378,155.0,3.884711779,70.0,1.754385965,73330.0,1191.308271,70690.0,0.006386149152,110.0,24.0,27.71929825,17005.0,15571.0,1434.0,29068.0,26673.0,2395.0,18089.0,17800.0,289.0,297.0,270.0,27.0,474.0,419.0,55.0
1310,LEC,24.93333333,0,6,18,11,1,0.2406417112,0.7219251337,0.9625668449,1,8.8591,1,2,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.9341,0.0,13.82218333,0.0,0,0.0,1.0,34796.0,1395.5614970000001,78.0,3.1283422460000003,17.0,0.6818181818000001,38584.0,880.2192513,37258.0,-0.1788276123,75.0,4.0,28.31550802,15202.0,15762.0,-560.0,23393.0,26352.0,-2959.0,16618.0,17821.0,-1203.0,272.0,302.0,-30.0,441.0,495.0,-54.0
1311,LEC,24.93333333,1,18,6,30,0,0.7219251337,0.2406417112,0.9625668449,0,8.8591,2,1,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,12.9341,1.0,13.82218333,1.0,1,1.0,0.0,49121.0,1970.0935829999999,73.0,2.927807487,31.0,1.243315508,50319.0,1350.874332,44575.0,0.1788276123,82.0,31.0,33.60962567,15762.0,15202.0,560.0,26352.0,23393.0,2959.0,17821.0,16618.0,1203.0,302.0,272.0,30.0,495.0,441.0,54.0
1312,LEC,19.65,1,27,7,55,1,1.374045802,0.3562340967,1.730279898,1,7.99735,2,0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,16.10828333,1.0,12.05935,1.0,1,0.0,0.0,48639.0,2475.2671760000003,50.0,2.5445292619999997,12.0,0.6106870229,45000.0,1607.949109,38625.0,0.2860102094,69.0,16.0,28.65139949,18521.0,14494.0,4027.0,33657.0,21427.0,12230.0,18863.0,16732.0,2131.0,296.0,266.0,30.0,448.0,396.0,52.0
1313,LEC,19.65,0,7,27,14,0,0.3562340967,1.374045802,1.730279898,0,7.99735,0,2,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.10828333,0.0,12.05935,0.0,0,0.0,0.0,32077.0,1632.417303,46.0,2.340966921,14.0,0.7124681934,30282.0,858.9414757999999,28960.0,-0.2860102094,72.0,0.0,26.5648855,14494.0,18521.0,-4027.0,21427.0,33657.0,-12230.0,16732.0,18863.0,-2131.0,266.0,296.0,-30.0,396.0,448.0,-52.0
1314,LMS,29.28333333,0,1,9,1,0,0.034149117810000004,0.3073420603,0.3414911781,0,6.290416667000001,0,4,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.30953333,1.0,18.27613333,0.0,0,0.0,1.0,27569.0,941.4570289999999,89.0,3.039271485,40.0,1.365964713,45921.0,909.1041548000001,45110.0,-0.0751629455,128.0,6.0,34.6955037,15437.0,14753.0,684.0,22756.0,23428.0,-672.0,19515.0,19014.0,501.0,350.0,312.0,38.0,527.0,476.0,51.0
1315,LMS,29.28333333,1,9,1,30,1,0.3073420603,0.034149117810000004,0.3414911781,1,6.290416667000001,4,0,4.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,11.30953333,0.0,18.27613333,1.0,1,1.0,0.0,52444.0,1790.9163350000001,96.0,3.27831531,54.0,1.8440523619999998,53157.0,1156.207171,48633.0,0.0751629455,124.0,20.0,33.12464428,14753.0,15437.0,-684.0,23428.0,22756.0,672.0,19014.0,19515.0,-501.0,312.0,350.0,-38.0,476.0,527.0,-51.0
1316,LMS,31.03333333,0,6,18,11,1,0.1933404941,0.5800214823,0.7733619764,0,8.02165,0,4,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.32045,0.0,15.77116667,1.0,0,0.0,2.0,45811.0,1476.1868960000002,101.0,3.254564984,46.0,1.4822771209999999,48302.0,900.0515575,46283.0,-0.2373081464,111.0,2.0,30.87003222,15702.0,15433.0,269.0,23694.0,24525.0,-831.0,18867.0,18931.0,-64.0,323.0,332.0,-9.0,472.0,507.0,-35.0
1317,LMS,31.03333333,1,18,6,42,0,0.5800214823,0.1933404941,0.7733619764,1,8.02165,4,0,4.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,15.32045,1.0,15.77116667,0.0,1,2.0,0.0,63373.0,2042.0945219999999,138.0,4.4468313639999995,54.0,1.740064447,65633.0,1458.515575,58745.0,0.2373081464,141.0,24.0,34.57572503,15433.0,15702.0,-269.0,24525.0,23694.0,831.0,18931.0,18867.0,64.0,332.0,323.0,9.0,507.0,472.0,35.0
1318,LMS,28.71666667,1,14,6,27,1,0.4875217644,0.20893789899999998,0.6964596634,0,8.700416667,1,2,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.9498,1.0,15.83821667,0.0,1,2.0,0.0,43634.0,1519.466048,105.0,3.6564132330000003,36.0,1.253627394,57746.0,1350.9019150000001,54480.0,0.2270822688,111.0,19.0,34.26581544,15175.0,15047.0,128.0,24376.0,24044.0,332.0,18769.0,19171.0,-402.0,357.0,339.0,18.0,504.0,492.0,12.0
1319,LMS,28.71666667,0,6,14,15,0,0.20893789899999998,0.4875217644,0.6964596634,1,8.700416667,2,1,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,10.9498,0.0,15.83821667,1.0,0,0.0,2.0,33452.0,1164.898433,100.0,3.4822983169999997,40.0,1.392919327,44791.0,899.7701683,43370.0,-0.2270822688,112.0,4.0,31.30586187,15047.0,15175.0,-128.0,24044.0,24376.0,-332.0,19171.0,18769.0,402.0,339.0,357.0,-18.0,492.0,504.0,-12.0
1320,LMS,25.31666667,1,15,3,47,1,0.5924950625,0.07899934167,0.6714944042000001,1,10.74275,2,0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,13.04166667,1.0,16.45573333,1.0,1,1.0,0.0,48797.0,1927.465438,85.0,3.3574720210000004,33.0,1.303489138,50673.0,1335.136274,44150.0,0.1951522685,124.0,4.0,34.48321264,15822.0,14402.0,1420.0,26157.0,22115.0,4042.0,19130.0,18403.0,727.0,323.0,305.0,18.0,517.0,480.0,37.0
1321,LMS,25.31666667,0,2,15,4,0,0.07899934167,0.5924950625,0.6714944042000001,0,10.74275,0,2,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.04166667,0.0,16.45573333,0.0,0,0.0,1.0,27849.0,1100.026333,72.0,2.8439763,37.0,1.461487821,37135.0,800.3897301,36300.0,-0.1951522685,102.0,4.0,32.15273206,14402.0,15822.0,-1420.0,22115.0,26157.0,-4042.0,18403.0,19130.0,-727.0,305.0,323.0,-18.0,480.0,517.0,-37.0
1322,LCK,41.6,1,9,11,24,0,0.2163461538,0.2644230769,0.4807692308,1,14.09331667,3,2,2.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,10.91273333,0.0,14.062999999999999,0.0,1,0.0,1.0,80073.0,1924.8317309999998,173.0,4.158653846,112.0,2.692307692,71408.0,1071.413462,65520.0,-0.07738016637999999,179.0,22.0,34.35096154,15163.0,16558.0,-1395.0,24127.0,25349.0,-1222.0,18849.0,19300.0,-451.0,346.0,349.0,-3.0,549.0,539.0,10.0
1323,LCK,41.6,0,11,9,25,1,0.2644230769,0.2163461538,0.4807692308,0,14.09331667,2,3,2.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,10.91273333,1.0,14.062999999999999,1.0,0,1.0,0.0,80585.0,1937.139423,202.0,4.855769231,95.0,2.283653846,71160.0,1065.451923,70794.0,0.07738016637999999,180.0,12.0,33.125,16558.0,15163.0,1395.0,25349.0,24127.0,1222.0,19300.0,18849.0,451.0,349.0,346.0,3.0,539.0,549.0,-10.0
1324,LCK,27.05,0,0,12,0,0,0.0,0.44362292049999996,0.44362292049999996,1,7.109483332999999,2,2,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,11.83226667,0.0,13.61623333,0.0,0,0.0,1.0,18874.0,697.7449167999999,84.0,3.1053604439999996,32.0,1.182994455,40412.0,831.0314232999999,39010.0,-0.2004382424,100.0,4.0,31.94085028,14922.0,15378.0,-456.0,23126.0,26374.0,-3248.0,18059.0,19240.0,-1181.0,321.0,325.0,-4.0,485.0,525.0,-40.0
1325,LCK,27.05,1,12,0,26,1,0.44362292049999996,0.0,0.44362292049999996,0,7.109483332999999,2,2,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,11.83226667,1.0,13.61623333,1.0,1,1.0,0.0,34007.0,1257.190388,91.0,3.364140481,32.0,1.182994455,54365.0,1346.853974,47700.0,0.2004382424,123.0,16.0,34.19593346,15378.0,14922.0,456.0,26374.0,23126.0,3248.0,19240.0,18059.0,1181.0,325.0,321.0,4.0,525.0,485.0,40.0
1326,LCK,30.11666667,0,3,19,4,0,0.0996126176,0.6308799115,0.7304925291,0,17.1894,0,3,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.56285,1.0,14.42473333,0.0,1,0.0,1.0,39933.0,1325.9435529999998,120.0,3.984504704,50.0,1.6602102930000002,47586.0,922.2999447000001,46000.0,-0.1585268215,111.0,12.0,32.8057554,15525.0,16093.0,-568.0,24211.0,23797.0,414.0,18906.0,19185.0,-279.0,359.0,362.0,-3.0,544.0,510.0,34.0
1327,LCK,30.11666667,1,19,3,46,1,0.6308799115,0.0996126176,0.7304925291,1,17.1894,3,0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,10.56285,0.0,14.42473333,1.0,0,1.0,0.0,50391.0,1673.193138,125.0,4.150525733,50.0,1.6602102930000002,59095.0,1304.44715,53920.0,0.1585268215,122.0,21.0,34.33314887,16093.0,15525.0,568.0,23797.0,24211.0,-414.0,19185.0,18906.0,279.0,362.0,359.0,3.0,510.0,544.0,-34.0
1328,LCK,24.53333333,1,22,3,55,1,0.8967391304000001,0.12228260869999999,1.019021739,1,6.935333332999999,3,0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,11.47751667,1.0,13.3144,1.0,1,0.0,0.0,53665.0,2187.432065,76.0,3.097826087,40.0,1.630434783,51234.0,1420.173913,46260.0,0.2576866764,108.0,27.0,35.58423913,16226.0,14916.0,1310.0,27529.0,22639.0,4890.0,19294.0,17836.0,1458.0,328.0,327.0,1.0,526.0,514.0,12.0
1329,LCK,24.53333333,0,3,22,7,0,0.12228260869999999,0.8967391304000001,1.019021739,0,6.935333332999999,0,3,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.47751667,0.0,13.3144,0.0,0,0.0,0.0,38129.0,1554.171196,72.0,2.9347826089999995,27.0,1.100543478,37222.0,849.0326087000001,35700.0,-0.2576866764,85.0,4.0,31.38586957,14916.0,16226.0,-1310.0,22639.0,27529.0,-4890.0,17836.0,19294.0,-1458.0,327.0,328.0,-1.0,514.0,526.0,-12.0
1330,LCS,55.1,0,12,12,36,1,0.2177858439,0.2177858439,0.4355716878,1,12.09868333,4,4,3.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,10.59135,0.0,12.30901667,0.0,0,2.0,2.0,87315.0,1584.6642470000002,188.0,3.411978221,109.0,1.978221416,97657.0,1135.3502720000001,86435.0,-0.1535520118,223.0,12.0,32.01451906,15381.0,15788.0,-407.0,25275.0,24980.0,295.0,19503.0,19149.0,354.0,354.0,364.0,-10.0,548.0,545.0,3.0
